OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,OPPORTUNITY STATUS,POSTED DATE,CLOSE DATE
https://www.grants.gov/search-results-detail/348769,BRAIN Initiative: Development and Validation of Novel Tools to Probe Cell-Specific and Circuit-Specific Processes in the Brain (R01 Clinical Trial Not Allowed),HHS-NIH11,posted,06/16/2023,02/08/2027
https://www.grants.gov/search-results-detail/348746,"Mgt, Species, Pollinators, Western Bumble bee Joint Base Elmendorf- Richardson, Alaska",DOD,forecasted,06/15/2023,
https://www.grants.gov/search-results-detail/348732,Substance Use/Substance Use Disorder Dissertation Research Award (R36 Clinical Trials Not Allowed),HHS-NIH11,posted,06/15/2023,09/07/2026
https://www.grants.gov/search-results-detail/348737,Interactive Digital Media (IDM) Biomedical Science Resources for Pre-College Students and Teachers (SBIR) (R43/R44 Clinical Trial Not Allowed),HHS-NIH11,posted,06/15/2023,09/05/2025
https://www.grants.gov/search-results-detail/348713,Novel Mechanism Research on Neuropsychiatric Symptoms (NPS) in Alzheimer's Dementia (R21 Clinical Trial Optional),HHS-NIH11,posted,06/14/2023,09/07/2026
https://www.grants.gov/search-results-detail/348712,Novel Mechanism Research on Neuropsychiatric Symptoms (NPS) in Alzheimer's Dementia (R01 Clinical Trial Optional),HHS-NIH11,posted,06/14/2023,09/07/2026
https://www.grants.gov/search-results-detail/348700,NIH Neuroscience Development for Advancing the Careers of a Diverse Research Workforce (R25 Clinical Trial Not Allowed),HHS-NIH11,posted,06/12/2023,09/26/2025
https://www.grants.gov/search-results-detail/348702,NEI Institutional Mentored Physician Scientist Award (K12 Clinical Trial Optional),HHS-NIH11,posted,06/12/2023,06/09/2026
https://www.grants.gov/search-results-detail/348629,Innovative Workforce Activity,USAID-VIE,forecasted,06/09/2023,
https://www.grants.gov/search-results-detail/348599,Historically Black Colleges and Universities - Excellence in Research,NSF,posted,06/08/2023,10/21/2025
https://www.grants.gov/search-results-detail/348563,ClinGen Genomic Curation Expert Panels (U24 Clinical Trial Not Allowed),HHS-NIH11,posted,06/06/2023,05/25/2025
https://www.grants.gov/search-results-detail/348534,Investigator-Initiated Research in Genomics and Health Equity (R01 Clinical Trial Optional),HHS-NIH11,posted,06/05/2023,07/08/2025
https://www.grants.gov/search-results-detail/348533,Investigator-Initiated Research in Genomics and Health Equity (R21 Clinical Trial Optional),HHS-NIH11,posted,06/05/2023,07/08/2025
https://www.grants.gov/search-results-detail/348507,NIAID New Innovators Awards (DP2 Clinical Trial Not Allowed),HHS-NIH11,posted,06/02/2023,10/10/2025
https://www.grants.gov/search-results-detail/348508,NIAID Clinical Trial Planning Grant (R34 Clinical Trial Not Allowed),HHS-NIH11,posted,06/02/2023,05/13/2026
https://www.grants.gov/search-results-detail/348514,Native American Research Centers for Health (NARCH) (S06 Clinical Trial Optional),HHS-NIH11,posted,06/02/2023,08/07/2026
https://www.grants.gov/search-results-detail/348465,Request for Information(RFI)/ Sources Sought Notice (SSN):USAID Small Grants for Biodiversity,USAID-NEP,forecasted,06/01/2023,
https://www.grants.gov/search-results-detail/348414,Discovery Research PreK-12,NSF,posted,05/27/2023,11/13/2024
https://www.grants.gov/search-results-detail/348400,Market Research for USAID/Philippines Biodiversity and Climate Change,USAID-PHI,forecasted,05/26/2023,
https://www.grants.gov/search-results-detail/348407,Limited Competition: National Primate Research Centers (P51) (Clinical Trials Not Allowed),HHS-NIH11,posted,05/26/2023,05/25/2026
https://www.grants.gov/search-results-detail/348409,Center for Inherited Disease Research (CIDR) High Throughput Sequencing and Genotyping Resource Access (X01 Clinical Trial Not Allowed),HHS-NIH11,posted,05/26/2023,07/08/2026
https://www.grants.gov/search-results-detail/348404,NEI Collaborative Clinical Vision Research Project: Resource Center Grant (UG1 Clinical Trial Required),HHS-NIH11,posted,05/26/2023,05/25/2026
https://www.grants.gov/search-results-detail/348406,NEI Collaborative Clinical Vision Research Project: Coordinating Center Grant (UG1 Clinical Trial Required),HHS-NIH11,posted,05/26/2023,05/25/2026
https://www.grants.gov/search-results-detail/348390,Request for Information USDOL/ILAB: Ensuring access to decent work for persons with disabilities,DOL-ETA-ILAB,forecasted,05/25/2023,
https://www.grants.gov/search-results-detail/348386,NEI Collaborative Clinical Vision Research: Chair's Grant (UG1-Clinical Trial Required),HHS-NIH11,posted,05/25/2023,05/25/2026
https://www.grants.gov/search-results-detail/348375,Centers of Research Excellence in Science and Technology,NSF,posted,05/25/2023,12/06/2024
https://www.grants.gov/search-results-detail/348347,Geoinformatics,NSF,posted,05/24/2023,12/06/2024
https://www.grants.gov/search-results-detail/348303,Advancing Youth Activism and Engagement FY2023,DOS-ALB,forecasted,05/23/2023,
https://www.grants.gov/search-results-detail/348261,Workplace Equity for Persons with Disabilities in STEM and STEM Education,NSF,posted,05/20/2023,09/16/2025
https://www.grants.gov/search-results-detail/348260,Human Networks and Data Science,NSF,posted,05/20/2023,02/06/2025
https://www.grants.gov/search-results-detail/348226,Disaster Risk Management (DRM) Activity,USAID-ETH,forecasted,05/19/2023,
https://www.grants.gov/search-results-detail/348258,"Energy, Power, Control, and Networks",NSF,posted,05/19/2023,
https://www.grants.gov/search-results-detail/348234,Chemical Screening and Optimization Facility (X01 Clinical Trial Not Allowed),HHS-NIH11,posted,05/19/2023,04/03/2026
https://www.grants.gov/search-results-detail/347990,Vet-LIRN Capacity-Building Project and Equipment Grants (U18),HHS-FDA,posted,05/18/2023,09/04/2028
https://www.grants.gov/search-results-detail/348164,Economics,NSF,posted,05/17/2023,01/21/2025
https://www.grants.gov/search-results-detail/348175,NLM Grants for Scholarly Works in Biomedicine and Health (G13 Clinical Trial Not Allowed),HHS-NIH11,posted,05/17/2023,02/26/2026
https://www.grants.gov/search-results-detail/348095,Community Infrastructure for Research in Computer and Information Science and Engineering,NSF,posted,05/13/2023,09/12/2025
https://www.grants.gov/search-results-detail/348096,EPSCoR Collaborations for Optimizing Research Ecosystems Research Infrastructure Improvement Program,NSF,posted,05/13/2023,07/08/2025
https://www.grants.gov/search-results-detail/348097,EPSCoR Research Incubators for STEM Excellence Research Infrastructure Improvement,NSF,posted,05/13/2023,08/12/2025
https://www.grants.gov/search-results-detail/348094,HIV Prevention and Alcohol (R01 Clinical Trials Optional),HHS-NIH11,posted,05/12/2023,05/07/2026
https://www.grants.gov/search-results-detail/348090,HIV Prevention and Alcohol (R34 Clinical Trials Optional),HHS-NIH11,posted,05/12/2023,05/07/2026
https://www.grants.gov/search-results-detail/348066,Awards Supporting Cutting-Edge Technologies for Translational Science (ASCETTS) (R21 Clinical Trials Not Allowed),HHS-NIH11,posted,05/11/2023,06/19/2025
https://www.grants.gov/search-results-detail/348058,"Decision, Risk and Management Sciences",NSF,posted,05/11/2023,01/21/2025
https://www.grants.gov/search-results-detail/348036,"Draft Notice of Funding Opportunity - Children, Adolescents, and Families in the HIV Epidemic in Limpopo Province",USAID-SAF,forecasted,05/10/2023,
https://www.grants.gov/search-results-detail/348053,HIV-associated Non-Communicable Diseases Research at Low- and Middle-Income Country Institutions (R21 Clinical Trial Optional),HHS-NIH11,posted,05/10/2023,12/08/2025
https://www.grants.gov/search-results-detail/348051,"Interventions for Stigma Reduction to Improve HIV/AIDS Prevention, Treatment and Care in Low- and Middle- Income Countries (R01 - Clinical Trial Optional)",HHS-NIH11,posted,05/10/2023,12/22/2025
https://www.grants.gov/search-results-detail/348013,"Sahel Regional Office (SRO) Regional Misinformation, Disinformation, and Malinformation (MDM) in the Sahel",USAID-SEN,forecasted,05/09/2023,
https://www.grants.gov/search-results-detail/348026,Next Generation Multipurpose Prevention Technologies (NGM) (R01 Clinical Trial Optional),HHS-NIH11,posted,05/09/2023,12/07/2024
https://www.grants.gov/search-results-detail/348012,Robert Noyce Teacher Scholarship Program,NSF,posted,05/09/2023,08/26/2025
https://www.grants.gov/search-results-detail/347967,IUSE: Innovation in Two-Year College STEM Education,NSF,posted,05/06/2023,12/11/2024
https://www.grants.gov/search-results-detail/347925,Data Standards for Tobacco Research and Scientific Review Phase 2,HHS-FDA,forecasted,05/04/2023,
https://www.grants.gov/search-results-detail/347922,Tobacco Regulatory Science (R01 Clinical Trial Optional),HHS-NIH11,posted,05/03/2023,05/04/2025
https://www.grants.gov/search-results-detail/347918,AHRQ Health Services Research Dissertation Program (R36),HHS-AHRQ,posted,05/03/2023,05/06/2028
https://www.grants.gov/search-results-detail/347858,"UNITED STATES ARMY RESEARCH INSTITUTE FOR THE BEHAVIORAL AND SOCIAL SCIENCES (ARI) BROAD AGENCY ANNOUNCEMENT FOR BASIC, APPLIED, AND ADVANCED SCIENTIFIC RESEARCH",DOD-AMC,posted,05/01/2023,04/30/2028
https://www.grants.gov/search-results-detail/347865,NEI Center Core Grant for Vision Research (P30 Clinical Trial Not Allowed),HHS-NIH11,posted,05/01/2023,09/30/2025
https://www.grants.gov/search-results-detail/347844,Biological Testing Facility (X01 Clinical Trial Not Allowed),HHS-NIH11,posted,04/28/2023,05/02/2025
https://www.grants.gov/search-results-detail/347840,Research on Bioethical Issues Related to Bionic and Robotic Device Development and Translation (R21 Clinical Trial Optional),HHS-NIH11,posted,04/28/2023,01/22/2025
https://www.grants.gov/search-results-detail/347797,HEAL Initiative: Interdisciplinary Team Science to Uncover the Mechanisms of Pain Relief by Medical Devices (RM1 Clinical Trial Optional),HHS-NIH11,posted,04/27/2023,06/09/2025
https://www.grants.gov/search-results-detail/347826,Private Sector Collaboration Pathway (PSCP) Annual Program Statement (APS),USAID,posted,04/27/2023,04/26/2025
https://www.grants.gov/search-results-detail/347779,USAID Climate Resilient Agriculture in the Mekong Delta,USAID-VIE,posted,04/27/2023,
https://www.grants.gov/search-results-detail/347737,Regional Resilience Activity for Sahel Region,USAID-SEN,forecasted,04/25/2023,
https://www.grants.gov/search-results-detail/347707,2023 Emerging Voices Small Grants Program,DOS-PHL,forecasted,04/24/2023,
https://www.grants.gov/search-results-detail/347718,Small Research Grant Program for the Next Generation of Researchers in AD/ADRD Research (R03 Clinical Trial Optional),HHS-NIH11,posted,04/24/2023,03/16/2026
https://www.grants.gov/search-results-detail/347720,Maximizing Investigators Research Award (MIRA) for Early Stage Investigators (ESI) (R35 - Clinical Trial Optional),HHS-NIH11,posted,04/24/2023,02/03/2026
https://www.grants.gov/search-results-detail/347414,FY 2023 Disaster Supplemental,DOC-EDA,posted,04/24/2023,
https://www.grants.gov/search-results-detail/347679,Infrastructure Capacity for Biological Research,NSF,posted,04/21/2023,
https://www.grants.gov/search-results-detail/347680,Infrastructure Innovation for Biological Research,NSF,posted,04/21/2023,
https://www.grants.gov/search-results-detail/347635,BIPARTISAN INFRASTRUCTURE LAW (BIL) ASSISTING FEDERAL FACILITIES WITH ENERGY CONSERVATION TECHNOLOGIES (AFFECT) ADVANCING NET-ZERO FEDERAL FACILITIES,DOE-GFO,posted,04/20/2023,04/18/2025
https://www.grants.gov/search-results-detail/347654,Mentored Career Transition Award for Intramural  Fellows (K22 Clinical Trials Not Allowed),HHS-NIH11,posted,04/20/2023,03/12/2026
https://www.grants.gov/search-results-detail/347659,Innovation for HIV Vaccine Discovery (R01 Clinical Trial Not Allowed),HHS-NIH11,posted,04/20/2023,08/01/2025
https://www.grants.gov/search-results-detail/347656,Mentored Career Transition Award for Intramural Fellows (K22 Clinical Trials Required),HHS-NIH11,posted,04/20/2023,03/12/2026
https://www.grants.gov/search-results-detail/347630,"Interventions to expand cancer screening and preventive services to ADVANCE health in populations that experience health disparities (R01, Clinical Trial Required)",HHS-NIH11,posted,04/19/2023,11/19/2024
https://www.grants.gov/search-results-detail/347628,STrengthening Research Opportunities for NIH Grants (STRONG): Structured Institutional Needs Assessment and Action Plan Development for Resource Limited Institutions (RLIs) (UC2 - Clinical Trial Not Allowed),HHS-NIH11,posted,04/19/2023,09/18/2025
https://www.grants.gov/search-results-detail/347569,Democracy Commission Program Round 2 FY2023,DOS-ALB,forecasted,04/18/2023,
https://www.grants.gov/search-results-detail/347582,Industrialization and Translation of Extracellular Vesicles for use in Regenerative Medicine (U43/U44 Clinical Trials Not Allowed),HHS-NIH11,posted,04/18/2023,06/06/2025
https://www.grants.gov/search-results-detail/347583,Industrialization and Translation of Extracellular Vesicles for use in Regenerative Medicine (UT1/UT2) Clinical Trial Not Allowed,HHS-NIH11,posted,04/18/2023,06/06/2025
https://www.grants.gov/search-results-detail/347599,Developing Regulated Therapeutic and Diagnostic Solutions for Patients Affected by Opioid and/or Stimulants use Disorders (OUD/StUD) (R41/R42 Clinical Trial Optional),HHS-NIH11,posted,04/18/2023,02/14/2025
https://www.grants.gov/search-results-detail/347576,Assay Development and Screening for Discovery of Validated Chemical Hits for Brain Disorders (R01 Clinical Trial Not Allowed),HHS-NIH11,posted,04/17/2023,05/07/2026
https://www.grants.gov/search-results-detail/347525,International Research in Infectious Diseases (R01 Clinical Trial Not Allowed),HHS-NIH11,posted,04/14/2023,08/01/2025
https://www.grants.gov/search-results-detail/347532,BRAIN Initiative Advanced Postdoctoral Career Transition Award to Promote Diversity (K99/R00 Independent Clinical Trial Not Allowed),HHS-NIH11,posted,04/14/2023,03/13/2026
https://www.grants.gov/search-results-detail/347509,Combustion and Fire Systems,NSF,posted,04/14/2023,
https://www.grants.gov/search-results-detail/347508,Faculty Development in geoSpace Science,NSF,posted,04/14/2023,03/03/2025
https://www.grants.gov/search-results-detail/347531,BRAIN Initiative Advanced Postdoctoral Career Transition Award to Promote Diversity (K99/R00 Independent Clinical Trial Required),HHS-NIH11,posted,04/14/2023,03/13/2026
https://www.grants.gov/search-results-detail/347459,USAID/Benin Request for Information - Northern Economic Livelihoods for Youth (NELY) Activity,USAID-BEN,forecasted,04/13/2023,
https://www.grants.gov/search-results-detail/347494,Centers of Excellence in Genomic Science (RM1 Clinical Trial Optional),HHS-NIH11,posted,04/13/2023,06/23/2025
